farmer_id,land_size_acres,upi_transaction_volume,emi_status_last_12_months,overdraft_usage_frequency,pm_kisan_installments_received,input_loan_amount_last_3_seasons,new_crop_adoption_flag,agritech_tool_usage,agri_scheme_switch_behavior,yield_recovered_units,income_volatility_value,budgeting_habit_value,social_connections_count,proximity_to_defaulters_score,reliable_contacts_count,linked_to_exporter,electricity_consumption_kwh,in_cooperative,utilizing_coop_benefit,market_access_value,digital_network_engagement_value,seasonality_profile_Both,seasonality_profile_Kharif,seasonality_profile_Rabi,crop_Cotton,crop_Maize,crop_Pulses,crop_Rice,crop_Sugarcane,crop_Vegetables,crop_Wheat,utility_0,utility_1,utility_2,utility_3
FARM0141,0.7361268403171007,0.8185094879677728,0.0,0.0,0.0,0.9092648539778448,,1.0,1.0,0.2033898305084746,0.25,0.29292929292929293,0.14606741573033705,0.7777777777777777,0.18823529411764706,,0.18401084010840107,,,0.14,0.33333333333333337,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
FARM0142,0.7157417893544734,0.3685995971589102,0.8181818181818182,0.0,0.8,0.9846173212487411,,0.0,1.0,0.7627118644067795,0.99,0.7676767676767677,0.5730337078651686,0.2222222222222222,0.43529411764705883,,0.4064266356949284,,,0.45,0.04040404040404041,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
FARM0143,0.5130237825594564,0.17216156047916886,0.18181818181818182,0.5555555555555556,0.0,0.08267875125881169,,1.0,1.0,0.6271186440677966,0.48,0.0,0.14606741573033705,0.3333333333333333,0.2117647058823529,,0.3596205962059621,,,0.86,0.4444444444444445,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
FARM0144,0.304643261608154,0.6326725325983251,0.6363636363636364,0.1111111111111111,0.8,0.3210473313192346,,1.0,1.0,0.016949152542372836,0.62,0.5050505050505052,0.24719101123595505,1.0,0.16470588235294117,,0.1957026713124274,,,0.6900000000000001,0.7272727272727274,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FARM0145,0.39071347678369195,0.0697551150217322,0.0,0.3333333333333333,0.0,0.7530211480362538,,1.0,1.0,0.8305084745762711,0.06,0.6767676767676769,0.7303370786516854,0.5555555555555556,0.32941176470588235,,0.6264808362369337,,,0.8,0.24242424242424243,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FARM0146,0.8980747451868629,0.3034029471006042,0.7272727272727273,0.5555555555555556,0.8,0.4094662638469285,,0.0,0.0,0.3728813559322034,0.33,0.595959595959596,0.0,1.0,0.0,,0.22249322493224932,,,0.44,0.4646464646464647,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
FARM0147,0.029445073612684045,0.565991731156578,0.09090909090909091,0.5555555555555556,0.4,0.13972809667673713,,1.0,1.0,0.288135593220339,0.62,0.23232323232323232,0.651685393258427,0.5555555555555556,0.5764705882352941,,0.375609756097561,,,0.92,0.35353535353535354,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FARM0148,0.4756511891279728,0.9519771016643698,0.0,0.2222222222222222,0.2,0.07391742195367573,,1.0,0.0,0.38983050847457623,0.03,0.1414141414141414,0.39325842696629215,0.4444444444444444,0.1764705882352941,,0.4688346883468834,,,0.28,0.0202020202020202,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
FARM0149,0.5402038505096263,0.013569384077175874,0.7272727272727273,0.0,0.8,0.3820996978851964,,0.0,1.0,0.6101694915254238,0.11,0.25252525252525254,0.25842696629213485,0.8888888888888888,0.12941176470588234,,0.35629113433991483,,,0.22,0.4040404040404041,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
FARM0150,0.011325028312570776,0.8408777695324924,1.0,0.2222222222222222,0.4,0.6760574018126888,,0.0,1.0,0.8135593220338982,0.48,0.22222222222222224,0.9662921348314606,1.0,0.588235294117647,,0.5762291908633371,,,0.37,0.5454545454545455,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FARM0151,0.08493771234428087,0.14247853281034664,0.4545454545454546,0.3333333333333333,1.0,0.7465760322255791,,0.0,0.0,0.44067796610169496,0.27,0.6666666666666667,0.7078651685393258,0.8888888888888888,0.7294117647058824,,0.846070460704607,,,0.89,0.27272727272727276,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
FARM0152,0.9750849377123443,0.29736033075373686,0.4545454545454546,0.1111111111111111,0.4,0.9999999999999999,,0.0,1.0,0.18644067796610164,0.96,0.32323232323232326,0.20224719101123595,0.6666666666666666,0.1411764705882353,,0.4449477351916377,,,0.84,0.7373737373737375,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FARM0153,0.036240090600226496,0.3784586027774833,0.18181818181818182,0.0,1.0,0.7925478348439073,,0.0,1.0,0.8813559322033898,0.54,0.04040404040404041,0.033707865168539325,0.8888888888888888,0.07058823529411765,,0.17003484320557494,,,0.97,0.7474747474747476,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
FARM0154,0.36013590033975085,0.09699989398918687,0.36363636363636365,0.3333333333333333,0.6000000000000001,0.22713997985901307,,0.0,1.0,0.10169491525423724,0.64,0.25252525252525254,0.2696629213483146,0.3333333333333333,0.1764705882352941,,0.7405729771583429,,,0.21,0.5353535353535355,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
FARM0155,0.7893544733861834,0.7068801017703806,0.7272727272727273,0.2222222222222222,0.2,0.09337865055387712,,0.0,0.0,0.559322033898305,0.77,0.5252525252525253,0.30337078651685395,1.0,0.3764705882352941,,0.4988385598141695,,,0.24,0.8686868686868688,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
FARM0156,0.711211778029445,0.5140464327361391,1.0,0.0,0.4,0.6107250755287009,,0.0,1.0,0.7627118644067795,0.9,0.6565656565656567,0.5842696629213482,0.8888888888888888,0.6705882352941177,,0.6385210994967092,,,0.74,0.37373737373737376,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
FARM0157,0.2921857304643261,0.9820841725856039,0.6363636363636364,0.2222222222222222,0.6000000000000001,0.4297583081570997,,0.0,0.0,0.30508474576271183,0.76,0.0202020202020202,0.5617977528089888,0.6666666666666666,0.6470588235294117,,0.6715060007742933,,,0.6,0.7373737373737375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
FARM0158,0.8459796149490373,0.36711544577546906,0.6363636363636364,0.1111111111111111,0.6000000000000001,0.16258811681772406,,1.0,1.0,0.22033898305084743,0.72,0.42424242424242425,0.23595505617977525,1.0,0.25882352941176473,,0.5058072009291521,,,0.8300000000000001,0.8686868686868688,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
FARM0159,0.9830124575311439,0.8527509806000212,1.0,0.3333333333333333,0.4,0.21669184290030208,,1.0,0.0,0.288135593220339,0.58,0.5151515151515152,0.9550561797752808,0.8888888888888888,0.6352941176470588,,0.2993805652342238,,,0.61,0.585858585858586,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
FARM0160,0.9490373725934313,0.07961412064030529,0.09090909090909091,1.0,0.0,0.8356495468277946,,0.0,1.0,0.8474576271186439,0.65,0.47474747474747475,0.9101123595505618,0.0,0.7176470588235293,,0.16562137049941927,,,0.18,0.43434343434343436,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
FARM0161,0.040770101925254806,0.9053323438990778,1.0,0.2222222222222222,0.2,0.9272406847935549,,1.0,0.0,0.35593220338983056,0.5,0.26262626262626265,0.8876404494382022,0.5555555555555556,0.43529411764705883,,0.3024003097173829,,,0.74,0.393939393939394,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
FARM0162,0.07248018120045298,0.21106752888794655,0.09090909090909091,0.4444444444444444,1.0,0.8338620342396778,,1.0,1.0,0.5084745762711863,0.73,0.8989898989898991,0.6741573033707864,0.5555555555555556,0.5647058823529412,,0.39512195121951227,,,0.8,0.24242424242424243,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
FARM0163,0.11211778029445073,0.16664899819781617,0.4545454545454546,0.3333333333333333,0.0,0.562084592145015,,0.0,0.0,0.5423728813559322,0.79,0.33333333333333337,0.40449438202247184,0.4444444444444444,0.35294117647058826,,0.3524970963995354,,,0.23,0.13131313131313133,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FARM0164,0.24122310305775763,0.5412912117035938,0.09090909090909091,0.6666666666666666,0.0,0.8744712990936555,,0.0,0.0,0.6440677966101694,0.35000000000000003,0.5252525252525253,0.595505617977528,0.7777777777777777,0.4117647058823529,,0.3504452187379017,,,0.23,0.30303030303030304,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FARM0165,0.6138165345413363,0.16134845754266935,0.5454545454545454,0.3333333333333333,0.2,0.987814702920443,,1.0,1.0,0.13559322033898302,0.31,0.04040404040404041,0.38202247191011235,0.0,0.2117647058823529,,0.3112272551296942,,,0.78,0.43434343434343436,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
FARM0166,0.22763306908267267,0.8656842997985795,0.4545454545454546,0.8888888888888888,0.2,0.6677995971802618,,1.0,1.0,0.05084745762711862,0.44,0.8787878787878789,0.49438202247191004,1.0,0.2823529411764706,,0.24819976771196284,,,0.56,0.5454545454545455,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
FARM0167,0.985277463193658,0.4993109297148309,0.8181818181818182,1.0,0.6000000000000001,0.2536757301107754,,0.0,0.0,0.3728813559322034,0.66,0.393939393939394,0.2247191011235955,0.0,0.15294117647058825,,0.30708478513356563,,,0.48,0.42424242424242425,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
FARM0168,0.8131370328425821,0.44195907982614224,0.0,0.8888888888888888,0.8,0.8448388721047332,,1.0,0.0,0.711864406779661,0.96,0.33333333333333337,0.16853932584269665,0.5555555555555556,0.23529411764705882,,0.10723964382500968,,,0.49,0.787878787878788,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
FARM0169,0.7372593431483578,0.6491042086292802,0.18181818181818182,0.8888888888888888,0.2,0.7730614300100705,,0.0,1.0,0.7966101694915254,0.93,0.33333333333333337,0.7415730337078652,0.5555555555555556,0.6235294117647059,,0.6601626016260163,,,0.09,0.6363636363636365,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
FARM0170,0.18459796149490376,0.2992685253895897,0.5454545454545454,0.5555555555555556,1.0,0.7994712990936556,,1.0,0.0,0.18644067796610164,0.71,0.04040404040404041,0.696629213483146,1.0,0.6941176470588235,,0.5756097560975609,,,0.93,0.4040404040404041,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
FARM0171,0.0011325028312570845,0.7664581787342309,0.4545454545454546,0.5555555555555556,1.0,0.6706948640483383,,1.0,1.0,0.15254237288135586,0.07,0.11111111111111112,0.9662921348314606,1.0,0.6000000000000001,,0.3181571815718158,,,0.86,0.8787878787878789,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
FARM0172,0.4428086070215175,0.19537792854871197,0.5454545454545454,0.6666666666666666,0.2,0.9819989929506546,,1.0,1.0,0.22033898305084743,0.41000000000000003,0.7474747474747476,0.696629213483146,1.0,0.5411764705882354,,0.6742934572202864,,,0.15,0.04040404040404041,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
FARM0173,0.2582106455266138,0.6552528357892505,0.4545454545454546,1.0,0.2,0.010599194360523645,,0.0,0.0,0.6949152542372882,0.79,0.5656565656565657,0.1348314606741573,0.8888888888888888,0.08235294117647057,,0.6668989547038326,,,0.59,0.07070707070707072,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
FARM0174,0.9082672706681767,0.07017915827414395,0.18181818181818182,0.2222222222222222,0.2,0.8818731117824773,,1.0,1.0,0.2033898305084746,0.52,0.8181818181818183,0.550561797752809,0.3333333333333333,0.3176470588235294,,0.3990321331784746,,,0.46,0.8888888888888891,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
FARM0175,0.304643261608154,0.2221986642637549,0.18181818181818182,0.8888888888888888,1.0,0.4362789526686808,,0.0,1.0,0.03389830508474567,0.89,0.37373737373737376,0.898876404494382,0.2222222222222222,1.0,,0.665079365079365,,,0.54,0.19191919191919193,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FARM0176,0.3148357870894677,0.42308915509381956,0.18181818181818182,0.0,0.8,0.659214501510574,,1.0,0.0,0.4576271186440678,0.46,0.050505050505050504,0.02247191011235955,0.5555555555555556,0.09411764705882353,,0.9377855207123501,,,0.34,0.8282828282828284,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
FARM0177,0.6398640996602492,0.801547757871303,0.36363636363636365,0.6666666666666666,0.6000000000000001,0.7287764350453172,,0.0,0.0,0.8305084745762711,0.88,0.4545454545454546,0.44943820224719105,0.7777777777777777,0.30588235294117644,,0.5012001548586914,,,0.09,0.7070707070707072,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FARM0178,0.23895809739524349,0.741333616028835,0.36363636363636365,0.7777777777777777,0.0,0.8311933534743202,,0.0,0.0,0.5932203389830507,0.5700000000000001,0.585858585858586,0.6853932584269662,0.6666666666666666,0.4588235294117647,,0.2574912891986063,,,0.5700000000000001,0.6262626262626264,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
FARM0179,0.8187995469988674,0.01314534082476413,0.6363636363636364,0.5555555555555556,0.8,0.21845417925478344,,0.0,1.0,0.9999999999999999,0.72,0.16161616161616163,0.898876404494382,0.3333333333333333,0.7058823529411764,,0.6006194347657762,,,0.96,0.6969696969696971,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
FARM0180,0.11664779161947904,0.4615710802501855,0.18181818181818182,0.3333333333333333,0.8,0.4583585095669688,,0.0,0.0,0.2542372881355932,0.91,0.7272727272727274,0.5842696629213482,0.4444444444444444,0.5764705882352941,,0.4557104142469997,,,0.99,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FARM0181,0.9988674971687428,0.809816601293332,1.0,0.0,0.0,0.021424974823766374,,1.0,0.0,0.8135593220338982,0.61,0.6565656565656567,0.797752808988764,1.0,0.43529411764705883,,0.4900503290747194,,,0.64,0.20202020202020202,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FARM0182,0.35787089467723665,0.7219336372309976,0.2727272727272727,0.4444444444444444,1.0,0.6555387713997985,,1.0,0.0,0.0,0.71,0.9494949494949496,0.38202247191011235,0.6666666666666666,0.2,,0.713627564847077,,,0.9,0.7676767676767677,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
FARM0183,0.31823329558323893,0.07494964486377609,0.9090909090909092,0.1111111111111111,0.4,0.38378650553877136,,1.0,0.0,0.3389830508474575,0.91,0.2828282828282828,0.6179775280898876,0.5555555555555556,0.5764705882352941,,0.4250483933410762,,,0.42,0.8989898989898991,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
FARM0184,0.3318233295583239,0.6046856779391498,0.09090909090909091,0.4444444444444444,0.0,0.45891238670694867,,0.0,1.0,0.0847457627118644,0.84,0.18181818181818182,0.40449438202247184,0.0,0.24705882352941178,,0.5067750677506775,,,0.1,0.494949494949495,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
FARM0185,0.8425821064552661,0.30891550938195694,0.8181818181818182,0.8888888888888888,1.0,0.8646777442094663,,0.0,0.0,0.38983050847457623,0.8,0.16161616161616163,0.8314606741573034,0.7777777777777777,0.8470588235294116,,0.48377855207123505,,,0.37,0.9393939393939396,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
FARM0186,0.25141562853907135,0.3567263860913813,0.36363636363636365,0.4444444444444444,0.0,0.4022406847935549,,0.0,1.0,0.10169491525423724,0.56,0.0,0.5842696629213482,0.8888888888888888,0.3411764705882353,,0.3691831204026326,,,0.36,0.8585858585858587,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
FARM0187,0.9524348810872028,0.2855931304993109,0.5454545454545454,0.3333333333333333,0.0,0.2291792547834844,,0.0,1.0,0.5254237288135594,0.56,0.22222222222222224,0.7415730337078652,0.4444444444444444,0.43529411764705883,,0.6930700735578784,,,0.88,0.32323232323232326,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
FARM0188,0.8822197055492638,0.5088519028940952,0.4545454545454546,1.0,0.4,0.21389728096676736,,1.0,1.0,0.06779661016949146,0.66,0.1717171717171717,0.37078651685393255,1.0,0.1764705882352941,,0.5139372822299652,,,0.27,0.8080808080808082,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
FARM0189,0.9116647791619479,0.7174811830806743,0.36363636363636365,0.7777777777777777,0.0,0.7658106747230614,,1.0,0.0,0.49152542372881347,0.2,0.37373737373737376,0.07865168539325842,0.8888888888888888,0.07058823529411765,,0.4262872628726288,,,0.35000000000000003,0.21212121212121213,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
FARM0190,0.6851642129105322,0.44047492844270114,0.36363636363636365,0.5555555555555556,0.6000000000000001,0.2995468277945619,,1.0,0.0,0.27118644067796605,0.46,0.4545454545454546,0.651685393258427,0.8888888888888888,0.29411764705882354,,0.47460317460317464,,,0.14,0.32323232323232326,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FARM0191,0.5436013590033975,0.6347927488603838,0.18181818181818182,0.8888888888888888,0.2,0.7411883182275931,,0.0,1.0,0.0,0.28,0.11111111111111112,0.7303370786516854,0.8888888888888888,0.7411764705882353,,0.7337979094076654,,,0.31,0.26262626262626265,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
FARM0192,0.7146092865232163,0.5630234283896958,1.0,0.1111111111111111,1.0,0.7471299093655589,,1.0,1.0,0.983050847457627,1.0,0.30303030303030304,0.06741573033707865,0.7777777777777777,0.1411764705882353,,0.6128919860627178,,,0.9400000000000001,0.8686868686868688,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
FARM0193,0.37599093997734995,0.14375066256758187,0.36363636363636365,1.0,0.0,0.4374874118831823,,0.0,1.0,0.3389830508474575,0.6900000000000001,0.9090909090909092,0.21348314606741575,0.8888888888888888,0.22352941176470587,,0.31742160278745646,,,0.53,0.11111111111111112,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
FARM0194,0.6160815402038505,0.7285063076433796,0.0,0.8888888888888888,0.2,0.35045317220543803,,1.0,1.0,0.03389830508474567,0.73,0.4545454545454546,0.33707865168539325,0.7777777777777777,0.32941176470588235,,0.7315524583817267,,,0.76,0.3434343434343435,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
FARM0195,0.7214043035107588,0.7854341142796566,0.4545454545454546,0.8888888888888888,0.8,0.2259063444108761,,0.0,0.0,0.7796610169491526,0.8300000000000001,0.4444444444444445,0.7303370786516854,0.7777777777777777,0.7647058823529411,,0.3317847464188928,,,0.33,0.27272727272727276,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
FARM0196,0.5016987542468856,0.13177144068695007,0.9090909090909092,0.0,1.0,0.013997985901309129,,0.0,0.0,0.6101694915254238,0.9400000000000001,0.8282828282828284,0.20224719101123595,0.7777777777777777,0.08235294117647057,,0.9743708865660085,,,0.86,0.5252525252525253,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FARM0197,0.6443941109852774,0.0,0.36363636363636365,0.8888888888888888,0.6000000000000001,0.25820745216515606,,1.0,0.0,0.47457627118644063,0.36,0.15151515151515152,0.8089887640449438,0.4444444444444444,0.4588235294117647,,0.3688734030197445,,,0.97,0.4040404040404041,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
FARM0198,0.551528878822197,0.3685995971589102,0.5454545454545454,0.5555555555555556,0.2,0.33841893252769384,,1.0,1.0,0.8135593220338982,0.64,0.010101010101010102,0.8876404494382022,0.8888888888888888,0.3764705882352941,,0.959078590785908,,,0.42,0.21212121212121213,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FARM0199,0.061155152887882216,0.0862928018657903,0.09090909090909091,0.3333333333333333,0.6000000000000001,0.9148791540785498,,1.0,0.0,0.7796610169491526,1.0,0.10101010101010102,0.8089887640449438,0.8888888888888888,0.8588235294117648,,0.28706929926442126,,,0.7000000000000001,0.22222222222222224,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
FARM0200,0.6398640996602492,0.38450121912435065,0.4545454545454546,0.4444444444444444,0.0,0.41037260825780464,,0.0,1.0,0.03389830508474567,0.75,0.18181818181818182,0.1797752808988764,0.7777777777777777,0.08235294117647057,,0.6573364305071622,,,0.62,0.21212121212121213,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
FARM0201,0.9365798414496036,0.644651754478957,0.0,0.0,0.6000000000000001,0.6701409869083585,,0.0,1.0,0.1694915254237288,0.81,0.32323232323232326,0.8764044943820224,0.5555555555555556,0.8,,0.22911343399148282,,,0.87,0.7575757575757577,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
FARM0202,0.11664779161947904,0.4615710802501855,0.18181818181818182,0.3333333333333333,0.8,0.4583585095669688,,0.0,0.0,0.2542372881355932,0.91,0.7272727272727274,0.5842696629213482,0.4444444444444444,0.5764705882352941,,0.4557104142469997,,,0.99,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FARM0203,0.6919592298980747,0.6686101982402205,0.18181818181818182,0.4444444444444444,0.0,0.7704431017119838,,1.0,0.0,0.983050847457627,0.39,0.38383838383838387,0.20224719101123595,0.4444444444444444,0.11764705882352941,,0.4645373596593109,,,0.4,0.8181818181818183,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FARM0204,0.38844847112117786,0.6620375278278385,0.7272727272727273,0.2222222222222222,0.8,0.5289778449144008,,1.0,1.0,0.4576271186440678,0.41000000000000003,0.8181818181818183,0.37078651685393255,0.0,0.3176470588235294,,0.5718544328300426,,,0.8,0.9292929292929294,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
FARM0205,0.2208380520951302,0.08067422877133468,0.2727272727272727,0.6666666666666666,1.0,0.11769889224572,,1.0,1.0,0.7627118644067795,0.06,0.33333333333333337,0.29213483146067415,0.8888888888888888,0.15294117647058825,,0.5259775454897406,,,0.84,0.4040404040404041,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
FARM0206,0.9195922989807475,0.7348669564295559,0.8181818181818182,0.5555555555555556,0.8,0.4079556898288016,,0.0,0.0,0.983050847457627,0.2,0.060606060606060615,0.34831460674157305,0.1111111111111111,0.23529411764705882,,0.43070073557878435,,,0.18,0.11111111111111112,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
FARM0207,0.9116647791619479,0.7174811830806743,0.36363636363636365,0.7777777777777777,0.0,0.7658106747230614,,1.0,0.0,0.49152542372881347,0.2,0.37373737373737376,0.07865168539325842,0.8888888888888888,0.07058823529411765,,0.4262872628726288,,,0.35000000000000003,0.21212121212121213,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
FARM0208,0.04190260475651188,0.12774302978903848,1.0,1.0,0.2,0.5402316213494461,,1.0,1.0,0.6440677966101694,0.15,0.23232323232323232,0.06741573033707865,0.7777777777777777,0.1411764705882353,,0.6855981416957027,,,0.02,0.5050505050505052,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
FARM0209,0.9365798414496036,0.644651754478957,0.0,0.0,0.6000000000000001,0.6701409869083585,,0.0,1.0,0.1694915254237288,0.81,0.32323232323232326,0.8764044943820224,0.5555555555555556,0.8,,0.22911343399148282,,,0.87,0.7575757575757577,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
FARM0210,0.493771234428086,0.450757977313686,0.8181818181818182,0.6666666666666666,0.0,0.17371601208459214,,1.0,0.0,0.7457627118644067,0.97,0.0202020202020202,0.10112359550561797,0.3333333333333333,0.15294117647058825,,0.7605884630274874,,,0.49,0.11111111111111112,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
FARM0211,0.18006795016987542,0.44280716633096573,0.7272727272727273,0.0,0.2,0.13899798590130913,,0.0,0.0,0.35593220338983056,0.56,0.19191919191919193,0.6853932584269662,0.4444444444444444,0.6823529411764706,,0.7391018195896244,,,0.17,0.9393939393939396,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
